Date,HINDPETRO,HONAUT,DALBHARAT,PNB,INDIGO,BPCL,POLYCAB,IOC,GRANULES,GAIL,PERSISTENT,APOLLOTYRE,SIEMENS,PFC,CHAMBLFERT,RBLBANK,DIVISLAB,MARICO,OBEROIRLTY,INDIACEM,SRTRANSFIN,NMDC,COALINDIA,PEL,BHEL,GODREJPROP,GNFC,CUB,UPL,JINDALSTEL,NESTLEIND,TATASTEEL,APOLLOHOSP,GMRINFRA,MCX,BERGEPAINT,BHARATFORG,SYNGENE,IDFC,ACC,ULTRACEMCO,ONGC,CANBK,PIIND,DRREDDY,COFORGE,VOLTAS,INDHOTEL,NATIONALUM,TATACONSUM,GRASIM,MFSL,IDFCFIRSTB,MANAPPURAM,NAUKRI,HEROMOTOCO,BANKBARODA,WIPRO,HDFCBANK,IGL,RECLTD,AMBUJACEM,L&TFH,AMARAJABAT,TATACOMM,JKCEMENT,MGL,ZEEL,ASHOKLEY,INDUSINDBK,ITC,MARUTI,CHOLAFIN,INTELLECT,HDFC,GUJGASLTD,SUNTV,SAIL,ABB,RAMCOCEM,PETRONET,SBICARD,ABCAPITAL,DABUR,ABFRL,PVR,ABBOTINDIA,IRCTC,BRITANNIA,ADANIENT,RELIANCE,IPCALAB,TVSMOTOR,FSL,TATAMOTORS,AXISBANK,JSWSTEEL,HCLTECH,INDIAMART,VEDL,FEDERALBNK,ICICIBANK,LT,TORNTPOWER,MRF,UBL,TATACHEM,BANDHANBNK,TORNTPHARM,LUPIN,AARTIIND,DEEPAKNTR,DLF,M&M,INDUSTOWER,BAJAJ-AUTO,MPHASIS,RAIN,HINDALCO,DELTACORP,M&MFIN,BAJFINANCE,PAGEIND,TCS,EXIDEIND,NTPC,HINDUNILVR,BALKRISIND,ESCORTS,TECHM,LICHSGFIN,BATAINDIA,OFSS,HAL,HDFCLIFE,WHIRLPOOL,HINDCOPPER,BAJAJFINSV,BSOFT,CONCOR,TRENT,IEX,ZYDUSLIFE,AUROPHARMA,IDEA,MCDOWELL-N,SBIN,HDFCAMC,BIOCON,IBULHSGFIN,TATAPOWER,BOSCHLTD,SBILIFE,BHARTIARTL,COLPAL,POWERGRID,SHREECEM,MUTHOOTFIN,SUNPHARMA,COROMANDEL,CANFINHOME,ALKEM,CROMPTON,MOTHERSON,ADANIPORTS,AUBANK,CIPLA,ASTRAL,ATUL,SRF,BEL,EICHERMOT,TITAN,HAVELLS,KOTAKBANK,ICICIGI,LALPATHLAB,ICICIPRULI,JUBLFOOD,BALRAMCHIN,LTIM,INFY,PIDILITIND,ASIANPAINT,LAURUSLABS,LTTS,DIXON,CUMMINSIND,METROPOLIS,GLENMARK,GODREJCP,NAVINFLUOR
2015-01-27,572.6,7370.0,,204.65,,692.05,,331.1,820.4,419.15,1790.7,230.9,1064.25,282.75,63.75,,1688.5,353.5,285.0,109.85,1101.65,141.15,382.65,835.35,281.9,275.35,89.2,95.5,350.65,159.0,7350.05,398.4,1349.15,16.65,867.5,226.25,1016.3,,173.1,1528.7,3121.45,350.25,469.55,513.3,3212.4,358.55,261.2,117.75,47.7,159.4,3850.0,492.25,,32.55,796.15,2857.75,222.95,598.55,1074.05,469.4,326.4,250.2,70.05,892.65,407.25,693.9,,389.95,66.1,863.25,360.15,3687.9,520.2,122.35,1315.85,,402.2,78.75,1317.1,344.4,190.4,,,248.75,124.05,,4030.95,,1914.35,561.3,889.05,636.4,308.4,27.85,604.55,592.1,1016.5,1616.35,,207.3,145.2,383.5,1742.0,175.45,39944.6,1038.3,440.15,,1181.95,1524.25,284.4,85.6,157.9,1324.45,363.65,2419.85,359.7,38.45,142.5,93.35,,4169.55,11875.0,2502.05,198.75,143.15,941.95,631.8,137.95,2816.65,497.0,1440.1,3291.95,,,711.5,70.6,1375.4,208.65,1426.35,1463.15,,,1177.65,170.3,3494.25,330.05,,409.5,620.25,89.0,23054.95,,394.2,1926.45,149.95,10848.7,221.95,914.0,289.95,610.35,,,476.8,345.15,,707.05,389.8,1337.85,943.95,3404.5,16089.25,400.65,276.3,1388.35,,,,1421.5,64.2,,2136.5,575.65,890.5,,,,897.1,,734.9,1078.3,718.4
2015-01-28,597.2,7337.1,,206.7,,706.25,,338.15,847.45,418.8,1694.85,226.85,1056.3,292.65,63.6,,1739.15,353.2,283.95,109.7,1158.85,140.95,383.8,846.6,279.25,276.7,87.35,95.35,354.25,155.1,7304.05,391.15,1421.5,16.85,855.65,233.1,1014.95,,172.9,1543.8,3139.75,353.9,476.1,507.3,3239.05,346.65,273.95,118.15,46.2,158.75,3894.7,498.25,,33.7,811.95,2865.1,223.55,607.25,1058.35,475.8,340.7,249.05,69.05,919.6,403.45,701.55,,387.3,68.15,868.75,362.3,3725.8,539.6,114.95,1344.6,,404.5,78.25,1333.75,350.5,189.75,,,251.75,121.85,,4060.0,,1913.75,557.2,906.85,644.0,312.0,29.4,589.2,590.6,995.05,1659.4,,201.15,145.1,384.05,1698.35,173.45,39729.55,999.5,440.85,,1211.95,1515.5,281.0,82.2,163.05,1316.3,379.85,2398.8,361.95,37.55,140.15,89.7,,4322.6,11869.6,2539.6,198.05,142.85,933.85,635.7,134.1,2873.35,494.35,1442.45,3256.5,,,725.55,69.85,1450.4,214.85,1430.5,1484.35,,,1178.15,166.05,3464.05,334.6,,410.15,619.95,88.0,23292.8,,373.6,1922.4,149.45,11057.65,221.6,909.75,292.85,628.35,,,465.95,339.25,,703.55,385.55,1305.25,974.65,3408.25,16340.25,433.25,268.45,1351.15,,,,1425.75,62.6,,2144.55,575.1,910.25,,,,907.45,,728.3,1113.0,710.65
2015-01-29,636.6,7355.9,,199.1,,733.85,,348.35,829.95,423.1,1659.6,234.95,1055.95,296.0,61.95,,1768.3,351.8,281.55,112.0,1159.9,140.15,374.95,836.55,287.9,279.05,86.65,94.9,365.2,157.4,7214.45,390.4,1359.35,17.3,875.05,232.1,1042.35,,170.6,1582.95,3162.75,351.9,470.75,486.15,3363.3,345.9,276.0,119.8,44.8,158.25,3931.9,485.6,,33.2,870.35,2876.5,217.15,602.7,1095.0,470.2,340.25,255.95,68.7,895.0,411.4,707.35,,386.05,65.95,876.05,370.2,3688.8,561.75,115.0,1315.55,,414.85,78.7,1306.25,362.75,187.7,,,258.4,121.15,,3991.0,,1908.35,583.4,929.4,637.4,310.1,29.35,598.6,599.5,997.15,1648.95,,201.45,144.25,380.3,1723.9,170.55,39901.5,988.1,450.25,,1138.4,1554.55,284.7,82.8,166.65,1296.8,373.6,2404.7,361.1,36.2,142.4,89.65,,4128.4,11653.4,2544.65,193.8,141.85,941.6,653.65,132.95,2904.4,490.35,1460.95,3341.9,,,717.6,69.95,1460.25,213.1,1390.95,1449.55,,,1221.55,159.45,3497.9,327.0,,409.85,593.55,88.15,23437.2,,375.8,1888.9,148.8,10894.9,219.7,919.8,289.25,625.7,,,453.1,344.15,,697.45,383.05,1295.8,963.7,3346.65,16478.85,441.8,263.1,1331.4,,,,1417.4,61.4,,2145.5,575.9,881.3,,,,892.0,,719.05,1090.05,726.85
2015-01-30,657.95,7356.5,,189.65,,748.85,,347.3,808.8,423.0,1687.45,242.55,1042.15,298.45,60.5,,1742.35,360.8,283.25,107.5,1142.35,141.5,360.85,833.85,291.75,279.5,86.6,93.35,368.35,158.65,7113.05,390.45,1313.55,19.3,880.85,228.95,1034.45,,172.05,1560.45,3140.35,351.35,443.15,500.95,3233.25,350.3,268.6,121.0,45.3,158.7,3884.05,474.55,,31.9,849.45,2865.5,193.15,606.55,1077.35,464.6,333.1,248.75,68.85,860.45,410.5,697.05,,376.75,65.7,870.2,368.55,3647.35,543.1,108.6,1262.5,,407.45,77.15,1283.9,363.6,179.85,,,256.25,122.5,,3976.45,,1889.0,627.3,915.25,638.3,308.2,28.45,585.15,588.1,977.45,1791.75,,201.95,141.85,360.7,1700.55,171.75,40036.9,975.05,456.65,,1099.7,1585.3,284.65,82.6,169.9,1265.1,361.85,2391.7,362.55,37.85,139.7,89.35,,4050.55,11794.95,2482.05,186.05,143.65,932.55,648.9,129.15,2868.5,478.5,1423.05,3397.35,,,674.1,69.7,1447.55,207.5,1398.5,1458.8,,,1247.75,154.85,3451.35,308.95,,414.75,588.7,90.5,23824.3,,373.7,1875.55,148.0,10969.7,211.15,917.75,289.9,618.1,,,451.1,341.05,,695.75,381.7,1292.75,949.65,3337.95,16275.9,430.6,258.45,1322.2,,,,1390.05,61.75,,2141.9,570.7,857.75,,,,891.7,,719.15,1061.2,729.65
2015-02-02,628.8,7375.0,,191.8,,748.65,,339.95,818.65,430.0,1640.95,243.15,1096.6,309.85,60.9,,1689.8,360.5,279.05,108.95,1158.9,141.35,355.1,836.85,293.85,275.7,81.45,93.2,393.8,154.75,7059.65,383.85,1349.35,20.0,873.25,222.95,1065.95,,176.25,1524.95,3087.05,349.85,454.75,505.3,3139.1,351.4,266.25,121.7,45.9,163.6,3808.3,499.35,,34.0,809.5,2833.2,187.85,625.1,1081.6,464.05,345.2,249.25,70.8,893.25,409.2,699.25,,371.75,66.05,874.55,360.65,3669.45,541.05,118.65,1269.3,,409.9,75.55,1259.95,366.1,180.65,,,261.65,125.35,,3997.0,,1900.1,654.8,908.05,637.15,285.25,29.2,592.5,617.3,997.0,1891.0,,198.2,144.8,351.85,1735.1,174.95,40218.25,976.45,463.4,,1134.6,1554.7,296.9,85.35,172.95,1241.2,370.1,2349.3,348.0,37.6,145.25,98.6,,4160.1,11805.2,2514.2,195.05,142.05,908.0,645.6,127.7,2895.05,479.9,1388.15,3396.75,,,711.0,70.0,1509.3,211.95,1397.45,1452.45,,,1264.15,154.0,3261.8,307.5,,422.15,595.05,91.15,24974.55,,359.3,1839.05,147.85,10897.75,215.05,929.1,282.95,625.7,,,446.9,335.9,,695.5,385.4,1325.55,964.9,3423.05,16561.75,433.2,250.25,1352.35,,,,1401.75,61.45,,2136.85,544.95,808.1,,,,881.5,,716.35,1071.4,712.95
2015-02-03,599.5,7379.6,,176.85,,727.4,,330.75,826.1,434.1,1649.85,238.55,1110.4,286.95,61.0,,1659.9,349.7,278.45,104.7,1173.1,141.45,356.65,829.15,297.1,282.0,81.85,92.95,416.3,152.1,7078.5,381.1,1296.75,19.15,863.85,215.5,1092.45,,173.25,1508.6,3107.55,359.45,439.4,501.25,3087.15,350.0,269.6,121.8,46.75,160.45,3887.95,499.0,,33.25,793.95,2812.4,185.05,621.55,1064.1,463.4,336.4,245.05,69.0,917.5,414.7,708.9,,373.1,64.9,861.35,366.05,3607.85,567.0,116.65,1230.15,,415.15,73.65,1264.15,355.75,181.55,,,265.85,123.4,,4018.15,,1924.25,641.6,937.6,619.4,285.25,30.6,603.3,586.6,985.5,1900.25,,210.7,143.1,346.6,1722.5,173.1,40623.4,983.1,460.25,,1135.3,1546.35,305.9,84.65,170.1,1199.2,376.3,2260.75,340.35,37.5,146.45,97.35,,4172.3,11997.45,2558.25,197.55,144.0,910.85,644.2,125.95,2919.15,470.7,1374.45,3400.75,,,710.05,70.2,1468.45,212.1,1395.1,1418.4,,,1224.2,154.1,3369.7,300.3,,425.75,603.45,87.35,24530.35,,371.55,1846.95,147.2,10848.3,208.1,941.25,270.7,622.4,,,447.55,327.8,,677.4,395.65,1325.15,979.5,3600.7,16323.6,432.3,247.65,1306.3,,,,1388.1,60.7,,2120.9,540.85,814.7,,,,903.3,,706.4,1083.7,713.1
2015-02-04,602.25,7278.45,,177.1,,721.0,,335.2,825.15,431.7,1678.4,231.2,1095.95,281.2,60.0,,1636.05,355.9,279.95,104.25,1140.85,140.0,366.05,829.05,285.0,285.0,82.85,90.5,429.6,153.8,6977.75,389.2,1309.5,19.5,859.0,217.55,1083.75,,170.5,1495.85,3096.9,368.55,453.1,494.75,3096.9,347.75,276.4,123.1,48.4,158.55,3897.15,504.75,,34.4,797.5,2829.5,184.9,619.2,1067.7,468.35,330.95,248.75,68.2,922.15,415.95,709.2,,365.2,63.9,863.3,367.6,3557.55,555.25,115.2,1232.45,,413.95,74.1,1267.85,352.35,185.85,,,267.65,122.95,,3984.75,,1894.1,648.3,928.8,627.5,294.4,31.45,591.4,558.6,995.0,1900.35,,216.6,140.1,344.65,1688.4,172.35,40056.3,992.15,468.95,,1124.85,1579.65,300.65,83.65,173.35,1210.95,377.55,2245.3,347.3,37.9,152.4,99.1,,4107.2,11911.1,2514.3,193.0,142.8,899.9,646.1,126.65,2852.25,455.65,1362.2,3412.25,,,705.3,71.0,1471.35,221.35,1390.9,1472.7,,,1209.8,154.1,3376.75,293.05,,427.3,597.9,90.1,23554.4,,368.95,1821.75,146.25,10688.25,209.75,958.95,275.5,615.75,,,436.95,321.25,,678.0,415.6,1292.85,998.2,3553.4,15919.5,430.05,250.65,1291.5,,,,1347.2,60.2,,2142.85,538.45,803.85,,,,914.2,,730.05,1025.55,726.4
2015-02-05,605.3,7207.35,,171.4,,750.0,,334.65,818.0,423.9,1669.85,226.85,1094.0,279.5,59.7,,1622.0,356.7,278.5,96.25,1157.15,138.25,369.9,837.85,276.85,289.65,81.65,95.1,417.95,146.3,6899.15,379.25,1294.65,18.1,861.6,218.3,1088.05,,166.7,1504.55,3064.1,356.65,429.55,504.9,3072.05,350.5,262.85,122.5,48.55,154.75,3887.5,485.25,,35.1,803.05,2847.3,177.55,638.25,1076.5,461.95,321.5,247.55,67.05,910.7,407.2,711.6,,360.65,62.45,865.4,368.9,3522.7,546.65,114.75,1246.45,,404.7,74.0,1265.45,338.3,184.15,,,267.9,122.2,,3965.4,,1853.5,622.85,923.7,630.2,293.5,31.05,589.2,565.9,976.5,1972.65,,207.8,137.05,335.6,1682.4,170.1,39729.1,953.45,462.45,,1107.1,1578.3,293.8,81.9,169.4,1179.7,376.8,2245.3,354.35,37.95,148.05,95.3,,4130.5,11800.35,2552.4,191.65,140.15,909.05,647.55,126.25,2867.75,459.95,1360.7,3300.2,,,689.4,71.25,1476.2,211.55,1369.45,1493.75,,,1150.85,154.25,3390.85,290.8,,420.3,584.45,83.3,23629.45,,364.7,1857.7,143.65,11001.85,214.3,959.55,278.95,618.15,,,436.15,312.2,,662.4,417.45,1295.4,979.1,3491.9,15837.55,417.8,249.0,1287.9,,,,1431.95,59.4,,2193.8,536.55,810.85,,,,902.75,,742.1,1078.45,704.75
2015-02-06,583.6,7115.15,,170.45,,730.95,,327.55,799.8,419.5,1670.25,213.65,1108.0,283.25,60.95,,1604.45,352.6,274.25,101.25,1140.1,141.05,364.0,833.85,264.15,283.9,80.15,94.75,428.35,142.05,6884.55,368.65,1263.3,17.65,850.45,210.45,1057.7,,165.8,1507.2,3008.35,351.0,414.75,496.0,3044.3,344.3,265.3,120.9,49.25,152.4,3805.0,471.0,,34.55,804.25,2776.3,175.95,643.25,1053.5,459.6,327.85,248.25,66.55,886.8,394.55,695.45,,361.55,60.9,845.3,373.5,3502.6,550.55,113.2,1280.55,,381.05,73.65,1280.45,339.1,184.2,,,273.45,120.15,,3992.15,,1879.15,627.35,909.9,614.95,293.6,31.3,559.6,563.15,960.85,1954.7,,210.6,139.65,329.35,1683.55,165.4,38837.4,954.25,448.75,,1078.65,1567.7,292.2,82.3,163.45,1149.75,378.25,2223.3,352.25,38.05,147.3,95.4,,4042.5,11644.05,2575.75,184.5,140.0,905.75,647.25,122.1,2860.35,452.05,1361.9,3318.15,,,673.9,69.85,1469.0,211.75,1361.55,1476.1,,,1108.95,155.05,3370.8,290.3,,412.0,586.45,82.1,23039.9,,368.25,1872.05,143.45,11073.05,213.7,926.85,272.0,594.1,,,428.1,300.2,,655.05,415.35,1268.95,944.55,3408.95,15587.75,416.7,244.4,1266.9,,,,1475.75,57.3,,2230.5,534.3,797.65,,,,899.6,,740.2,1122.55,685.85
2015-02-09,574.75,7179.25,,166.7,,711.8,,319.55,785.9,400.1,1655.7,187.1,1106.1,277.15,60.95,,1618.4,352.4,270.6,98.0,1147.5,140.25,360.65,849.65,258.55,284.2,78.55,94.5,413.6,141.95,6835.4,347.45,1232.4,16.95,850.3,201.55,1073.95,,163.4,1508.85,2962.75,356.35,401.45,502.55,3099.1,361.25,253.25,120.05,48.6,149.55,3708.5,457.2,,34.95,806.35,2728.8,173.45,647.8,1040.1,454.0,315.9,246.0,65.8,864.55,386.9,676.95,,351.8,57.35,825.15,367.9,3411.3,534.95,108.1,1271.95,,416.9,71.15,1268.1,329.15,181.95,,,261.05,118.0,,3951.9,,1882.15,609.2,896.7,639.15,294.05,31.4,542.65,553.6,936.1,1994.3,,200.8,140.7,320.05,1572.45,164.6,37290.1,928.2,452.5,,1101.2,1546.15,284.5,82.0,157.1,1113.4,373.0,2269.15,345.55,38.3,146.55,92.15,,4007.0,11265.8,2512.9,177.0,138.8,900.15,650.8,114.1,2820.45,448.15,1330.4,3277.0,,,660.45,68.5,1449.55,208.0,1348.05,1466.9,,,1047.5,153.9,3383.45,279.5,,412.0,574.7,80.05,22358.7,,356.1,1835.55,141.45,11066.7,214.35,941.45,272.35,591.05,,,437.7,300.15,,629.65,416.1,1290.45,947.25,3305.0,15115.55,412.25,246.85,1266.25,,,,1456.25,56.2,,2248.9,542.8,803.65,,,,890.3,,732.25,1095.15,651.5
2015-02-10,583.25,7431.65,,166.2,,698.3,,310.95,778.1,410.0,1640.65,181.85,1146.75,284.6,61.55,,1631.45,352.0,274.6,91.2,1146.25,139.9,368.15,828.25,261.5,287.4,78.7,95.45,424.65,142.7,6794.15,357.75,1215.25,16.7,842.3,209.55,1092.4,,166.85,1562.65,2966.2,354.65,398.15,495.8,3130.5,377.9,258.7,118.0,49.55,151.55,3813.3,459.5,,34.5,815.8,2720.15,176.4,642.6,1054.45,430.6,324.65,249.6,64.85,837.85,384.65,684.95,,350.0,60.85,840.8,369.9,3393.85,544.8,104.55,1246.15,,421.45,69.7,1363.95,336.5,183.6,,,270.5,118.2,,3932.1,,1933.25,634.95,882.0,651.35,295.4,29.05,564.1,554.1,938.6,1933.35,,206.35,137.7,331.05,1571.7,167.2,36648.95,934.55,458.1,,1140.4,1562.95,282.55,81.7,157.55,1140.2,369.8,2267.95,347.45,37.75,149.2,89.9,,4003.8,11463.0,2441.15,174.2,137.15,887.75,645.9,111.75,2762.5,456.65,1323.25,3269.85,,,660.05,68.85,1436.5,210.55,1402.75,1452.1,,,1032.8,150.8,3313.45,287.3,,412.3,580.5,81.3,23014.85,,356.15,1832.9,145.1,11002.7,214.55,919.55,274.75,603.1,,,460.45,317.85,,640.15,418.05,1301.5,989.4,3338.95,15133.15,425.2,249.85,1285.75,,,,1523.7,55.9,,2278.3,551.45,822.2,,,,897.5,,747.2,1062.4,676.95
2015-02-11,598.2,8466.3,,168.8,,712.9,,318.05,783.6,409.75,1661.7,179.65,1171.2,281.05,62.15,,1638.55,354.3,275.7,95.15,1158.85,139.4,372.1,840.45,255.45,294.0,79.5,95.65,435.65,151.2,6881.05,365.0,1277.5,18.0,851.95,218.3,1141.0,,168.75,1552.6,3008.0,344.95,403.8,499.55,3152.4,370.8,264.7,117.0,49.5,154.35,3844.15,468.55,,34.9,804.5,2753.35,180.95,638.4,1058.4,429.75,325.95,250.85,66.05,839.7,397.05,678.95,,345.5,64.3,855.5,371.15,3454.75,544.3,100.75,1245.8,,433.1,73.2,1359.8,329.95,189.65,,,272.0,117.75,,3995.4,,1929.7,661.5,900.7,655.2,301.1,29.0,558.9,569.25,977.85,1955.7,,208.25,139.75,334.7,1612.7,167.3,37877.25,963.1,470.25,,1142.9,1590.5,291.65,83.0,158.4,1133.4,360.95,2280.6,346.45,37.7,149.85,92.1,,4112.35,11709.1,2459.9,177.6,140.15,900.3,677.2,116.5,2841.75,458.7,1290.85,3304.75,,,659.5,69.75,1410.3,210.2,1411.15,1482.3,,,1105.25,151.8,3306.35,285.95,,424.45,585.25,82.15,23708.1,,356.1,1850.8,145.75,11084.75,207.85,925.85,273.15,594.6,,,462.9,326.1,,636.45,436.2,1304.0,933.2,3498.3,16141.3,426.25,260.5,1298.7,,,,1547.8,56.8,,2284.85,568.55,840.75,,,,899.35,,748.9,1114.65,687.3
2015-02-12,597.45,8992.95,,166.15,,705.85,,315.4,788.25,422.65,1644.65,183.4,1191.4,282.35,63.65,,1644.3,351.45,278.4,106.8,1212.15,140.25,368.75,833.1,267.7,297.15,79.9,93.9,442.15,146.75,6824.6,365.3,1295.15,18.4,856.55,210.9,1182.15,,172.05,1595.2,3035.1,346.45,399.9,514.5,3331.2,369.6,257.1,116.15,49.8,155.2,3827.25,457.3,,34.8,812.35,2807.55,180.8,646.8,1076.0,429.05,325.05,259.7,66.85,855.65,413.45,690.15,,361.2,67.2,869.95,370.4,3551.9,570.05,105.45,1253.25,,432.9,73.3,1361.8,323.7,190.5,,,267.15,118.15,,4014.05,,1967.5,684.35,909.15,670.15,304.85,30.3,561.8,578.75,971.85,1984.4,,212.65,140.7,339.15,1650.05,170.7,40755.25,974.2,471.8,,1151.5,1617.7,304.5,84.05,158.75,1134.45,364.1,2262.45,344.95,38.6,152.8,92.95,,4126.25,11770.6,2462.15,177.95,142.1,887.8,694.6,126.7,2909.3,468.35,1251.4,3345.45,,,670.05,70.05,1499.05,211.9,1438.4,1466.05,,,1123.9,153.3,3379.5,284.3,,420.5,591.45,83.9,25361.3,,352.7,1862.85,150.25,11114.45,208.5,923.6,282.4,625.6,,,467.0,336.6,,660.65,433.85,1293.1,944.1,3687.35,16417.95,425.75,261.85,1296.6,,,,1624.7,58.5,,2311.2,578.1,823.75,,,,902.35,,747.15,1146.4,690.4
2015-02-13,626.0,9378.95,,167.65,,724.9,,310.25,785.05,404.2,1663.5,182.7,1203.7,274.7,65.25,,1653.0,354.85,273.15,102.0,1260.0,142.35,377.85,857.3,259.35,295.85,80.0,94.35,429.6,152.25,7033.65,366.55,1297.4,18.4,859.9,213.6,1188.15,,173.3,1625.05,3112.5,339.55,416.55,573.95,3343.95,371.3,256.25,114.7,48.65,157.4,3859.95,471.9,,35.6,814.8,2852.9,182.95,660.7,1065.8,427.4,325.7,265.1,66.95,886.5,410.05,690.4,,363.9,67.0,875.35,378.05,3616.95,563.95,107.05,1268.65,,437.7,75.15,1375.8,326.35,187.6,,,272.25,120.8,,3983.45,,2022.9,671.9,917.5,680.85,307.85,30.05,565.55,581.1,986.0,1992.95,,212.2,139.95,343.85,1662.15,170.75,40585.5,1010.3,466.55,,1148.9,1679.45,295.4,83.9,155.2,1192.55,358.85,2260.8,357.8,38.2,153.55,92.75,,4184.4,11766.85,2538.75,176.35,143.25,892.8,709.2,124.35,2886.55,470.15,1256.6,3443.4,,,699.05,70.05,1510.85,215.55,1412.5,1463.4,,,1118.8,154.65,3420.3,306.95,,450.4,610.75,84.4,24946.45,,355.0,1910.5,151.5,11299.8,210.65,940.55,286.05,616.9,,,468.85,335.35,,667.25,447.1,1295.1,938.8,3620.55,16267.4,426.7,269.7,1309.5,,,,1623.1,57.85,,2296.1,573.8,826.75,,,,909.75,,766.4,1177.85,698.3
2015-02-16,597.1,9088.7,,166.65,,725.85,,317.95,782.55,406.0,1675.05,186.95,1233.9,281.7,65.45,,1640.75,353.25,267.15,102.6,1221.4,146.0,377.05,849.05,259.55,295.8,80.25,94.5,426.45,152.15,7147.35,369.8,1298.65,18.3,943.95,214.75,1175.25,,171.05,1614.45,3078.8,340.45,410.45,560.3,3351.25,369.45,249.55,111.45,47.75,155.15,3855.25,469.3,,34.7,819.85,2805.0,182.75,661.5,1067.55,426.65,338.35,266.2,67.1,881.25,402.75,707.0,,360.3,66.2,862.9,389.6,3572.1,557.9,107.0,1288.0,,430.9,74.95,1441.75,326.85,182.9,,,266.85,121.05,,3987.65,,2034.2,663.0,902.8,692.65,302.45,30.15,574.15,570.3,991.2,1984.85,,211.55,139.0,338.05,1648.45,171.7,40994.65,967.35,458.55,,1131.75,1662.25,283.8,84.35,155.5,1210.45,370.25,2261.85,366.9,37.95,150.95,92.4,,4306.25,11760.05,2584.8,180.25,144.0,907.0,674.15,123.35,2899.55,462.65,1286.35,3353.55,,,693.75,70.15,1483.5,212.4,1410.6,1462.85,,,1103.45,158.05,3323.6,306.7,,439.0,616.05,84.1,25604.1,,361.35,1918.05,152.75,11062.35,212.95,914.75,287.6,607.4,,,461.8,331.25,,671.55,452.0,1269.3,934.95,3660.45,16051.1,417.5,267.15,1292.45,,,,1635.8,57.05,,2278.75,579.0,834.15,,,,899.15,,770.5,1170.75,692.55
2015-02-18,589.6,8982.7,,167.95,,729.65,,332.15,808.6,412.0,1731.3,185.9,1251.9,275.15,69.6,,1664.7,358.1,270.15,104.6,1250.7,139.65,380.35,862.4,260.2,298.4,82.65,97.6,417.85,155.35,7169.3,367.5,1306.0,18.6,1000.9,217.35,1225.65,,172.1,1653.3,3110.0,332.6,409.7,604.95,3354.25,372.25,250.5,114.5,48.25,156.85,3867.4,471.45,,35.25,828.9,2663.75,183.2,669.0,1074.8,426.6,315.55,270.1,67.45,880.4,412.45,726.7,,356.2,69.2,864.85,393.25,3564.95,566.1,105.65,1328.6,,431.3,72.75,1455.65,331.15,178.8,,,268.8,118.5,,3983.35,,2055.8,665.75,901.65,701.0,301.75,31.75,584.3,569.5,973.2,2033.15,,205.2,136.7,342.4,1663.35,172.4,41445.95,970.1,463.35,,1144.85,1681.85,275.7,82.05,149.95,1228.2,364.45,2240.3,376.35,37.15,151.65,96.45,,4319.0,11775.65,2635.65,182.35,146.05,912.9,661.4,123.0,2892.25,461.1,1285.15,3368.25,,,698.4,71.05,1484.1,209.85,1413.65,1493.25,,,1087.15,159.45,3355.85,305.7,,445.95,635.15,86.25,27117.7,,352.0,1925.55,154.75,10898.95,217.35,917.8,284.5,603.45,,,459.75,333.8,,677.65,460.1,1299.55,919.25,3993.45,16947.3,429.75,268.85,1307.8,,,,1688.65,61.6,,2296.5,580.35,821.05,,,,908.3,,780.5,1176.45,688.7
2015-02-19,594.9,9012.1,,165.35,,742.2,,343.2,812.85,408.7,1757.75,182.2,1271.3,275.75,71.8,,1666.6,353.3,270.85,102.75,1227.8,141.6,383.95,863.15,261.8,304.4,83.5,99.75,427.95,195.35,7041.7,375.25,1305.55,18.45,980.75,220.65,1247.35,,170.4,1615.15,3062.3,333.45,405.9,618.15,3382.9,380.05,260.1,118.85,47.95,157.0,3786.15,464.75,,34.7,819.4,2664.95,178.55,659.5,1079.8,427.5,316.5,265.05,67.15,875.25,411.4,731.4,,353.4,70.1,857.5,389.25,3595.15,578.1,114.25,1353.45,,435.7,74.8,1423.05,337.5,178.9,,,266.95,114.8,,3956.7,,2081.1,692.25,902.05,688.15,295.05,34.4,576.55,565.25,1037.6,2048.15,,219.05,136.7,338.55,1698.55,175.2,41119.0,958.1,461.75,,1122.35,1686.5,268.65,80.3,150.25,1249.9,368.25,2212.55,377.95,37.9,156.25,94.3,,4309.45,11776.5,2681.05,184.25,146.65,908.15,656.25,125.8,2830.15,454.7,1280.1,3343.25,,,695.35,77.75,1467.25,208.25,1450.55,1467.0,,,1036.95,152.35,3340.4,302.35,,441.05,629.8,88.3,26201.85,,356.7,1904.55,154.3,11003.65,218.7,916.7,286.9,603.45,,,481.4,333.85,,682.45,446.0,1299.75,923.5,3837.1,16640.4,432.75,272.7,1307.25,,,,1625.55,61.15,,2324.7,581.75,834.1,,,,909.0,,772.15,1149.65,689.05
